Company_Name,Job_Opening,Industry,Salary,Job_Url,Excel/VBA,SQL,Python,Google Analytics,R,C語言,Tableau,SAS,Java,SPSS,Linux,Power BI​,HTML,CSS,Google Tag Manager
德昂資訊股份有限公司,BI業務經理  北京，上海，台北，高雄,電腦軟體服務業,"年薪1,000,000~2,000,000元",http://www.104.com.tw/job/6q91h?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
德翔海運股份有限公司,資訊專員,海運,"月薪35,000~70,000元",http://www.104.com.tw/job/5ofza?jobsource=jolist_a_relevance,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
思樂科技股份有限公司,社群經營企劃,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/6qk0g?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
思納捷科技股份有限公司,資料分析應用工程師,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/5s5hg?jobsource=jolist_a_relevance,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0
悠遊卡公司關係企業_點鑽整合行銷股份有限公司,行銷業務主管,廣告行銷公關業,待遇面議,http://www.104.com.tw/job/6fyc8?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
悠遊卡股份有限公司,風險管理部 資深專員,其他金融及輔助業,待遇面議,http://www.104.com.tw/job/72ojy?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
悠遊卡股份有限公司,風險管理部 部級主管,其他金融及輔助業,待遇面議,http://www.104.com.tw/job/72erc?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
意藍資訊股份有限公司,產品分析師 (PeopleView人群資料庫),網際網路相關業,"月薪32,000~40,000元",http://www.104.com.tw/job/6cgoa?jobsource=jolist_a_relevance,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
意藍資訊股份有限公司,產品分析師 (資深/PeopleView人群資料庫),網際網路相關業,待遇面議,http://www.104.com.tw/job/6jb92?jobsource=jolist_a_relevance,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
意藍資訊股份有限公司,資料分析師 (社群資料、人群資料),網際網路相關業,"月薪32,000~40,000元",http://www.104.com.tw/job/5qu4l?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
意藍資訊股份有限公司,資料分析師 (資深/社群資料、人群資料),網際網路相關業,待遇面議,http://www.104.com.tw/job/6gup4?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愛達科技有限公司,網路行銷數據分析人員,藥品／化妝品及清潔用品零售業,"月薪33,000~38,000元",http://www.104.com.tw/job/6el89?jobsource=jolist_b_relevance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
愛酷智能科技股份有限公司,聊天機器人開發工程師 Messenger Chatbot Developer,電子通訊／電腦週邊批發業,待遇面議,http://www.104.com.tw/job/71w8s?jobsource=jolist_a_relevance,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
愛酷智能科技股份有限公司,大數據應用產品開發管理師,電子通訊／電腦週邊批發業,待遇面議,http://www.104.com.tw/job/742dh?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愛酷智能科技股份有限公司,AI資料科學家,電子通訊／電腦週邊批發業,待遇面議,http://www.104.com.tw/job/74jkt?jobsource=jolist_a_relevance,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
慧智基因股份有限公司,研發工程師(101202),生化科技研發業,"月薪32,000~42,300元",http://www.104.com.tw/job/6wwp7?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
慧訊國際股份有限公司,數據分析師,網際網路相關業,待遇面議,http://www.104.com.tw/job/6ms3b?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
摩爾空間有限公司,行銷分析人員（資料分析師 Data Analyst）,物品租賃業,"月薪36,000元以上",http://www.104.com.tw/job/6p0g2?jobsource=jolist_a_relevance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
改變廣告有限公司,M011廣告行銷專員,廣告行銷公關業,"月薪26,000~45,000元",http://www.104.com.tw/job/6z872?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
數位時代_巨思文化股份有限公司,【Shopping Design / 設計採買誌】社群編輯,雜誌／期刊出版業,"月薪32,000~40,000元",http://www.104.com.tw/job/73o1p?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),新光人壽-(數位)行銷企劃專案襄理,金融控股業,待遇面議,http://www.104.com.tw/job/5a8ib?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商立可人事顧問有限公司台灣分公司,NL-民生日用品 Sales Position: Area Account Supervisor 區域業務發展主任 (英文精通/數據分析能力/親和力與溝通能力/薪水年薪百萬),人力仲介代徵,"月薪60,000~85,000元",http://www.104.com.tw/job/6xwur?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商第一企劃行銷股份有限公司台灣分公司,3C品牌電商營運人員,廣告行銷公關業,"月薪30,000~40,000元",http://www.104.com.tw/job/71s14?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商第一企劃行銷股份有限公司台灣分公司,Account Director 業務總監,廣告行銷公關業,待遇面議,http://www.104.com.tw/job/63yib?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商蝦皮娛樂電商有限公司台灣分公司,Shopee APP - Business Analyst 商業分析專員,多媒體相關業,待遇面議,http://www.104.com.tw/job/72l8i?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商蝦皮娛樂電商有限公司台灣分公司,Shopee APP - Data Analyst 數據分析師 / Business Intelligence,多媒體相關業,待遇面議,http://www.104.com.tw/job/72l8n?jobsource=jolist_a_relevance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商蝦皮娛樂電商有限公司台灣分公司,Shopee APP - 商業產品分析專員 Commercial Feature Analyst,多媒體相關業,待遇面議,http://www.104.com.tw/job/72l8o?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商蝦皮娛樂電商有限公司台灣分公司,Shopee APP - 遊戲數據分析專員 / Marketing 行銷部門,多媒體相關業,待遇面議,http://www.104.com.tw/job/72r3v?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新加坡商鈦坦科技股份有限公司台灣分公司,Principal Software Engineer / Programmer - Annual Salary 3M+,電腦軟體服務業,"年薪3,000,000~4,000,000元",http://www.104.com.tw/job/57xvg?jobsource=jolist_a_relevance,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
新愛世科技股份有限公司,Blog企劃寫手(信貸/信用知識),其他商品批發業,"月薪38,000元以上",http://www.104.com.tw/job/745pg?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新東陽股份有限公司,電子商務-部門主管,食品什貨零售業,待遇面議,http://www.104.com.tw/job/6zmd9?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
方形糖創意數位有限公司,資深網頁設計師,廣告行銷公關業,待遇面議,http://www.104.com.tw/job/4y2ra?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日商優必達株式會社股份有限公司台灣分公司,Marketing Specialist 行銷專員,電腦軟體服務業,"月薪35,000元以上",http://www.104.com.tw/job/6hbkc?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
明基電通股份有限公司,品牌電商營運專員/經理【明基BenQ整合行銷傳播中心】,消費性電子產品製造業,待遇面議,http://www.104.com.tw/job/6ucyy?jobsource=jolist_a_relevance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
明基電通股份有限公司,數據分析師【明基BenQ雲端創新中心】,消費性電子產品製造業,"月薪30,000~100,000元",http://www.104.com.tw/job/6lg8y?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
明基電通股份有限公司,資深資料分析師,消費性電子產品製造業,待遇面議,http://www.104.com.tw/job/73h97?jobsource=jolist_a_relevance,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0
明基電通股份有限公司,軟體工程師,消費性電子產品製造業,待遇面議,http://www.104.com.tw/job/6rosp?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
明基電通股份有限公司,電商平台行銷人員【明基聽力事業】,消費性電子產品製造業,"月薪40,000~50,000元",http://www.104.com.tw/job/6ghuw?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
易享科技股份有限公司,Data Scientist 資料科學家,網際網路相關業,待遇面議,http://www.104.com.tw/job/6zjao?jobsource=jolist_a_relevance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
易遊網股份有限公司,數據分析師(行銷部門),網際網路相關業,待遇面議,http://www.104.com.tw/job/6rglt?jobsource=jolist_b_relevance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
昱峰智能大數據科技股份有限公司,產品良率工程/製程整合 數據分析 產品經理 Product Marketing,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/6ta63?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
時耘股份有限公司,採購專員/採購助理 【需精通EXCEL 函數及資料分析】,綜合商品批發代理業,"月薪32,000~40,000元",http://www.104.com.tw/job/661gn?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
智冠科技股份有限公司,CD 財管中心/公共關係處-投資人關係專員(IR)(台北),網際網路相關業,"月薪32,000~45,000元",http://www.104.com.tw/job/6v9po?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
智冠科技股份有限公司,C 財管中心-財務營運分析專員,網際網路相關業,"月薪30,000~50,000元",http://www.104.com.tw/job/4u1ie?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
智域國際股份有限公司,資料分析師 (Data Analyst),電腦系統整合服務業,"月薪35,000~48,000元",http://www.104.com.tw/job/6fpnp?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
智趣王數位科技股份有限公司,事業發展部 - 通路暨異業開發,數位內容產業,待遇面議,http://www.104.com.tw/job/6z5mu?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
智鈦星平台服務有限公司,【在職專業培訓】數據稽核助理 Settlement Assistant,工商顧問服務業,"月薪28,000~35,000元",http://www.104.com.tw/job/6jqef?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
智鈦星平台服務有限公司,平台運營專員 Platform Operations Specialist,工商顧問服務業,"月薪36,000~50,000元",http://www.104.com.tw/job/6zmsr?jobsource=jolist_a_relevance,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
有夢娛樂科技股份有限公司,大數據工程師,其它軟體及網路相關業,待遇面議,http://www.104.com.tw/job/73zjs?jobsource=jolist_a_relevance,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
未來實驗室Future Lab._富奇賴有限公司,【未來實驗室Future Lab.】資深UI/UX設計師,網際網路相關業,"月薪50,000元以上",http://www.104.com.tw/job/7264o?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
未來軟體開發有限公司,產品經理,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/70epy?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朱宗慶打擊樂團隊_傑優文化事業股份有限公司,行銷企劃,藝文服務業,"月薪32,000~38,000元",http://www.104.com.tw/job/747z1?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
李奧貝納股份有限公司,數據分析師,廣告行銷公關業,待遇面議,http://www.104.com.tw/job/73fqn?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杜拉克整合行銷有限公司,行政助理,廣告行銷公關業,"月薪25,000~30,000元",http://www.104.com.tw/job/74joz?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杜拉克整合行銷有限公司,行銷企劃,廣告行銷公關業,"月薪25,000~31,000元",http://www.104.com.tw/job/74k4n?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杜拉克整合行銷有限公司,行銷社群小編/美編設計,廣告行銷公關業,"月薪26,000~35,000元",http://www.104.com.tw/job/74ilr?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杰悉科技股份有限公司,行銷企劃,數位內容產業,待遇面議,http://www.104.com.tw/job/6o7z7?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杰悉科技股份有限公司,應用開發工程師,數位內容產業,待遇面議,http://www.104.com.tw/job/6cy2g?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杰悉科技股份有限公司,技術專案企劃及管理師,數位內容產業,待遇面議,http://www.104.com.tw/job/6cu5o?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東方線上股份有限公司,(大數據)零售研究員(Python),工商顧問服務業,"月薪35,000~42,000元",http://www.104.com.tw/job/3o5cn?jobsource=jolist_a_relevance,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
東方龍數位股份有限公司,遊戲產品企劃,電腦軟體服務業,"月薪30,000~50,000元",http://www.104.com.tw/job/5vyz2?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東森新媒體控股股份有限公司,民調中心專家,網際網路相關業,"月薪50,000元以上",http://www.104.com.tw/job/74n1r?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
東森電視事業股份有限公司,DM12-編輯(youtube),電視業,"月薪28,000~40,000元",http://www.104.com.tw/job/6d7rr?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
林三藝國際行銷股份有限公司,【LSY林三益】美妝社群企劃（小編）,藥品／化妝品及清潔用品零售業,"月薪30,000~35,000元",http://www.104.com.tw/job/5nh05?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
果斯數位服務有限公司,Operations Specialist,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/7244a?jobsource=jolist_a_relevance,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
核桃運算股份有限公司,Data Analyst 資料分析師,電腦系統整合服務業,"月薪32,000~75,000元",http://www.104.com.tw/job/46yog?jobsource=jolist_a_relevance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
格萊鉑數位有限公司,資料分析師,其它軟體及網路相關業,"年薪1,200,000元以上",http://www.104.com.tw/job/74hy9?jobsource=jolist_a_relevance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
棉花田生機園地股份有限公司,數位行銷活動企劃專員,食品什貨零售業,"月薪35,000~40,000元",http://www.104.com.tw/job/74ge0?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
極客空間科技有限公司,市場分析/數據分析專員,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/6xd97?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
榮成紙業股份有限公司,台北-經營分析主管,紙相關製造業,待遇面議,http://www.104.com.tw/job/73z7l?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
歐易亞科技股份有限公司,Account Manager  網路行銷客戶經理 / 副理,網際網路相關業,待遇面議,http://www.104.com.tw/job/3wmy4?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永三企業股份有限公司,品牌經理,百貨相關業,待遇面議,http://www.104.com.tw/job/70fat?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永慶房產集團_永慶房屋仲介股份有限公司,品牌行銷經/副理.,不動產經營業,待遇面議,http://www.104.com.tw/job/3zjny?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永豐商業銀行股份有限公司,數據工程師,銀行業,"月薪32,500元以上",http://www.104.com.tw/job/6woer?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永豐商業銀行股份有限公司,數據應用部-數據分析應用人員,銀行業,待遇面議,http://www.104.com.tw/job/6wnct?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永豐商業銀行股份有限公司,零售金融處-存款商品規劃人員,銀行業,待遇面議,http://www.104.com.tw/job/6wmn7?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永豐金證券股份有限公司,商業分析人員(數據應用部),證券及期貨業,待遇面議,http://www.104.com.tw/job/6wuqx?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法雅客股份有限公司,【總公司】電子商務主管,百貨相關業,待遇面議,http://www.104.com.tw/job/71rt9?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渣打國際商業銀行股份有限公司,RB_Retail Data Analyst 資深消費金融數據分析師,銀行業,待遇面議,http://www.104.com.tw/job/73pmy?jobsource=jolist_b_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漂亮數位股份有限公司,數據分析管理師,網際網路相關業,"月薪32,000~45,000元",http://www.104.com.tw/job/6c0rq?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
潮網科技股份有限公司,Salesforce CRM顧問,網際網路相關業,待遇面議,http://www.104.com.tw/job/6yykh?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
灣盛貿易股份有限公司,品牌整合行銷主管,綜合商品批發代理業,待遇面議,http://www.104.com.tw/job/6c8ie?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
烏龜移動科技股份有限公司,資料分析師,廣告行銷公關業,待遇面議,http://www.104.com.tw/job/63jf9?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
烽泰科技有限公司,【儲備幹部】金融數據分析主管,其他金融及輔助業,待遇面議,http://www.104.com.tw/job/71hgy?jobsource=jolist_b_relevance,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
煙波大飯店股份有限公司,數據發展部 數據分析師,旅館業,待遇面議,http://www.104.com.tw/job/6y2oy?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛爾NARUKO_塞席爾商美之本國際有限公司台灣分公司,電子商務(EC) 行銷專員 - 官網,藥品／化妝品及清潔用品零售業,"月薪35,000~45,000元",http://www.104.com.tw/job/63f3k?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
特力集團_特力股份有限公司,人力資源管理專案副理,綜合商品批發代理業,待遇面議,http://www.104.com.tw/job/72ebz?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
特力集團_特力股份有限公司,數據分析主任,綜合商品批發代理業,待遇面議,http://www.104.com.tw/job/7480c?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
狂海整合行銷有限公司,Performance Marketing Specialist 廣告投放管理師,廣告行銷公關業,"年薪560,000~900,000元",http://www.104.com.tw/job/72fag?jobsource=jolist_a_relevance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
玉兔數位有限公司,資深遊戲企劃 / Senior Game Designer,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/5s4ph?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
玉山綜合證券股份有限公司,數據分析人員(總公司),證券及期貨業,"月薪35,000~50,000元",http://www.104.com.tw/job/70c5w?jobsource=jolist_b_relevance,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
玉山銀行_玉山商業銀行股份有限公司,風險管理專業人員(信用、作業、市場風險),銀行業,待遇面議,http://www.104.com.tw/job/4f7c0?jobsource=jolist_a_relevance,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
琪瑞企業管理顧問股份有限公司,資深SEO工程師[南港],工商顧問服務業,"年薪1,800,000元",http://www.104.com.tw/job/7405e?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瑞保網路科技股份有限公司,Credit MIS 信用數據分析,網際網路相關業,待遇面議,http://www.104.com.tw/job/5xhki?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瑞嘉軟體科技股份有限公司,Data Analyst / 資料分析師,電腦軟體服務業,"月薪55,000~142,000元",http://www.104.com.tw/job/6toi3?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
環球睿視股份有限公司,AI/Python Dev(語意分析/文本分析/語音辨識/圖像辨識/數據分析),網際網路相關業,待遇面議,http://www.104.com.tw/job/71f86?jobsource=jolist_a_relevance,0,3,1,1,1,3,1,0,0,0,1,1,0,0,1
環際科技有限公司,【擴編徵才】廣告商務專員-中班時段【15:00-00:00】,其它軟體及網路相關業,"月薪29,000~35,000元",http://www.104.com.tw/job/6v97s?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
環際科技有限公司,【擴編徵才】廣告商務專員-早班時段【09:00-18:00】,其它軟體及網路相關業,"月薪29,000~35,000元",http://www.104.com.tw/job/74kxy?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
生活市集_創業家兄弟股份有限公司,數位行銷資深專員/ 主任/副理 (爆品/自有品牌操作),網際網路相關業,"月薪30,000~50,000元",http://www.104.com.tw/job/716xx?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
生活市集_創業家兄弟股份有限公司,數位行銷專員/資深專員(Google廣告投放),網際網路相關業,"月薪30,000~50,000元",http://www.104.com.tw/job/6wx5s?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
生達集團_端強實業股份有限公司,美國百仕可 產品行銷(PM/APM),食品什貨批發業,待遇面議,http://www.104.com.tw/job/6kej2?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田和豐國際有限公司,數位行銷專員,綜合商品批發代理業,"月薪30,000~35,000元",http://www.104.com.tw/job/6l7h8?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
異視行銷市場調查股份有限公司,研究員(台北),工商顧問服務業,"月薪26,000~38,000元",http://www.104.com.tw/job/4qrbc?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
百阜科技股份有限公司,遊戲數值企劃,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/737b3?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
益晟人力資源有限公司,【福利好 待遇優】台北知名企業_數據分析專員_H ●勞基法●基礎教育訓練●不限科系別●二度就業,人力仲介代徵,"月薪30,000~40,000元",http://www.104.com.tw/job/6vgk5?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
盛和雅股份有限公司,數據分析師,網際網路相關業,"月薪35,000~50,000元",http://www.104.com.tw/job/737gc?jobsource=jolist_b_relevance,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
相信美學股份有限公司,網路行銷企劃,鞋類／布類／服飾品零售業,"月薪32,000~38,000元",http://www.104.com.tw/job/742p7?jobsource=jolist_a_relevance,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
眾匯智能健康股份有限公司,保健品電子商務事業主管,其他醫療保健服務業,待遇面議,http://www.104.com.tw/job/6xv4h?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
眾匯智能健康股份有限公司,數據分析運用工程師,其他醫療保健服務業,待遇面議,http://www.104.com.tw/job/5wvxj?jobsource=jolist_a_relevance,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
眾匯智能健康股份有限公司,產品行銷經理,其他醫療保健服務業,待遇面議,http://www.104.com.tw/job/601pz?jobsource=jolist_a_relevance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
眾匯智能健康股份有限公司,顧客關係管理經理/總監,其他醫療保健服務業,待遇面議,http://www.104.com.tw/job/6x7vu?jobsource=jolist_a_relevance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
碩誠國際股份有限公司,ETL engineer(熟 Informatica),電腦軟體服務業,待遇面議,http://www.104.com.tw/job/6f1b4?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神基科技股份有限公司,商務資訊系統分析師-RVSBG,電腦及其週邊設備製造業,待遇面議,http://www.104.com.tw/job/711xb?jobsource=jolist_a_relevance,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
禹羿國際有限公司,行銷企劃 Marketing 年薪13個月,廣告行銷公關業,"年薪450,000~520,000元",http://www.104.com.tw/job/6ytko?jobsource=hotjob_chr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
禾向數位科技有限公司,Python Backend Engineer,電腦軟體服務業,"月薪40,000~80,000元",http://www.104.com.tw/job/71i7c?jobsource=jolist_a_relevance,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
科智企業股份有限公司,AI應用開發工程師,電腦軟體服務業,待遇面議,http://www.104.com.tw/job/6rtgd?jobsource=jolist_a_relevance,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
科萊博瑞科技有限公司,市場運營專員Account Manager,電腦軟體服務業,"月薪35,000~50,000元",http://www.104.com.tw/job/6439d?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
立樂高園股份有限公司,店鋪開發副理－日本知名眼鏡品牌(14545),人力仲介代徵,"月薪50,000~65,000元",http://www.104.com.tw/job/6yr75?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
立樂高園股份有限公司,數位廣告操作－日系新創行銷公司(11316),人力仲介代徵,"月薪30,000~50,000元",http://www.104.com.tw/job/73osx?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
立樂高園股份有限公司,日文會計人員－日系知名連鎖店(14798),人力仲介代徵,"月薪45,000~50,000元",http://www.104.com.tw/job/71xxn?jobsource=jolist_a_relevance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
竹間智能科技有限公司,機器學習技術專家 (Machine Learning),電腦系統整合服務業,待遇面議,http://www.104.com.tw/job/4tswy?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第一銀行_第一商業銀行股份有限公司,機構洗錢與資恐風險評估人員,銀行業,待遇面議,http://www.104.com.tw/job/6yacl?jobsource=hotjob_chr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第一銀行_第一商業銀行股份有限公司,稅務規劃 人員,銀行業,待遇面議,http://www.104.com.tw/job/72zpp?jobsource=hotjob_chr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
